" Product Code"," Product Description","HS 1988/92 Product Code","HS 1988/92 Product Description"
"030441","030441 -- (2012-) -- Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)","030410","Fresh or chilled fish fillets"
"030442","030442 -- (2012-) -- Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","030410","Fresh or chilled fish fillets"
"030443","030443 -- (2012-) -- Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","030410","Fresh or chilled fish fillets"
"030444","030444 -- (2012-) -- Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae","030410","Fresh or chilled fish fillets"
"030445","030445 -- (2012-) -- Swordfish (Xiphias gladius)","030410","Fresh or chilled fish fillets"
"030446","030446 -- (2012-) -- Toothfish (Dissostichus spp.)","030410","Fresh or chilled fish fillets"
"030449","030449 -- (2012-) -- Other","030410","Fresh or chilled fish fillets"
"030451","030451 -- (2012-) -- Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., ","030410","Fresh or chilled fish fillets"
"030452","030452 -- (2012-) -- Salmonidae","030410","Fresh or chilled fish fillets"
"030453","030453 -- (2012-) -- Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae","030410","Fresh or chilled fish fillets"
"030454","030454 -- (2012-) -- Swordfish (Xiphias gladius)","030410","Fresh or chilled fish fillets"
"030455","030455 -- (2012-) -- Toothfish (Dissostichus spp.)","030410","Fresh or chilled fish fillets"
"030459","030459 -- (2012-) -- Other","030410","Fresh or chilled fish fillets"
"030461","030461 -- (2012-) -- Tilapias (Oreochromis spp.)","030420","Frozen fish fillets"
"030462","030462 -- (2012-) -- Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","030420","Frozen fish fillets"
"030463","030463 -- (2012-) -- Nile perch (Lates niloticus)","030420","Frozen fish fillets"
"030469","030469 -- (2012-) -- Other","030420","Frozen fish fillets"
"030471","030471 -- (2012-) -- Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","030420","Frozen fish fillets"
"030472","030472 -- (2012-) -- Haddock (Melanogrammus aeglefinus)","030420","Frozen fish fillets"
"030473","030473 -- (2012-) -- Coalfish (Pollachius virens)","030420","Frozen fish fillets"
"030474","030474 -- (2012-) -- Hake (Merluccius spp., Urophycis spp.)","030420","Frozen fish fillets"
"030475","030475 -- (2012-) -- Alaska pollock (Theragra chalcogramma)","030420","Frozen fish fillets"
"030479","030479 -- (2012-) -- Other","030420","Frozen fish fillets"
"030481","030481 -- (2012-) -- Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)","030420","Frozen fish fillets"
"030482","030482 -- (2012-) -- Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","030420","Frozen fish fillets"
"030483","030483 -- (2012-) -- Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","030420","Frozen fish fillets"
"030484","030484 -- (2012-) -- Swordfish (Xiphias gladius)","030420","Frozen fish fillets"
"030485","030485 -- (2012-) -- Toothfish (Dissostichus spp.)","030420","Frozen fish fillets"
"030486","030486 -- (2012-) -- Herrings (Clupea harengus, Clupea pallasii)","030420","Frozen fish fillets"
"030487","030487 -- (2012-) -- Tuna (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis)","030420","Frozen fish fillets"
"030489","030489 -- (2012-) -- Other","030420","Frozen fish fillets"
"030490","030490 -- (-2006) - Other","030490","Frozen fish meat (excl. fillets)"
"030491","030491 -- (2007-) -- Swordfish (Xiphias gladius)","030490","Frozen fish meat (excl. fillets)"
"030492","030492 -- (2007-) -- Toothfish (Dissostichus spp.)","030490","Frozen fish meat (excl. fillets)"
"030493","030493 -- (2012-) -- Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., ","030490","Frozen fish meat (excl. fillets)"
"030494","030494 -- (2012-) -- Alaska pollock (Theragra chalcogramma)","030490","Frozen fish meat (excl. fillets)"
"030495","030495 -- (2012-) -- Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska pollock (Theragra chalcogramma)","030490","Frozen fish meat (excl. fillets)"
"030499","030499 -- (2007-) -- Other","030490","Frozen fish meat (excl. fillets)"
"030510","030510 --  - Flours, meals and pellets of fish, fit for human consumption","030510","Flours, meals and pellets of fish, fit for huma"
"030520","030520 --  - Livers, roes and milt of fish, dried, smoked, salted or in brine","030520","Livers and roes, dried, smoked, salted or in br"
"030530","030530 -- (-2011) - Fish fillets, dried, salted or in brine, but not smoked","030530","Fish fillets, dried, salted or in brine, but no"
"030531","030531 -- (2012-) -- Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., ","030530","Fish fillets, dried, salted or in brine, but no"
"030532","030532 -- (2012-) -- Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae","030530","Fish fillets, dried, salted or in brine, but no"
"030539","030539 -- (2012-) -- Other","030530","Fish fillets, dried, salted or in brine, but no"
"030541","030541 --  -- Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)","030541","Smoked Pacific, Atlantic and Danube salmon (inc"
"030542","030542 --  -- Herrings (Clupea harengus, Clupea pallasii)","030542","Smoked herrings (incl. fillets)"
"030543","030543 -- (2012-) -- Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","030549","Smoked fish (excl. salmon and herrings)"
"030544","030544 -- (2012-) -- Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Ost","030549","Smoked fish (excl. salmon and herrings)"
"030549","030549 --  -- Other","030549","Smoked fish (excl. salmon and herrings)"
"030551","030551 --  -- Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","030551","Dried cod, not smoked"
"030559","030559 --  -- Other","030559","Dried fish, not smoked (excl. cod)"
"030561","030561 --  -- Herrings (Clupea harengus, Clupea pallasii)","030561","Herrings salted or in brine but not dried or sm"
"030562","030562 --  -- Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","030562","Cod salted or in brine but not dried or smoked"
"030563","030563 --  -- Anchovies (Engraulis spp.)","030563","Anchovies salted or in brine but not dried or s"
"030564","030564 -- (2012-) -- Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., ","030569","Other fish salted or in brine but not dried or"
"030569","030569 --  -- Other","030569","Other fish salted or in brine but not dried or"
"030571","030571 -- (2012-) -- Shark fins","030559","Dried fish, not smoked (excl. cod)"
"030572","030572 -- (2012-) -- Fish heads, tails and maws","030559","Dried fish, not smoked (excl. cod)"
"030579","030579 -- (2012-) -- Other","030559","Dried fish, not smoked (excl. cod)"
"030611","030611 --  -- Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.)","030611","Frozen rock lobster and other sea crawfish"
"030612","030612 --  -- Lobsters (Homarus spp.)","030612","Frozen lobsters"
"030613","030613 -- (-2011) -- Shrimps and prawns","030613","Frozen shrimps and prawns"
"030614","030614 --  -- Crabs","030614","Frozen crabs"
"030615","030615 -- (2012-) -- Norway lobsters (Nephrops norvegicus)","030619","Frozen crustaceans,nes,including flours,meals &"
"030616","030616 -- (2012-) -- Cold-water shrimps and prawns (Pandalus spp., Crangon crangon)","030613","Frozen shrimps and prawns"
"030617","030617 -- (2012-) -- Other shrimps and prawns","030613","Frozen shrimps and prawns"
"030619","030619 --  -- Other, including flours, meals and pellets of crustaceans, fit for human consumption","030619","Frozen crustaceans,nes,including flours,meals &"
"030621","030621 -- (-2016) -- Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.)","030621","Rock lobster and other sea crawfish (excl. froz"
"030622","030622 -- (-2016) -- Lobsters (Homarus spp.)","030622","Lobsters (excl.frozen)"
"030623","030623 -- (-2011) -- Shrimps and prawns","030623","Shrimps and prawns (excl. frozen)"
"030624","030624 -- (-2016) -- Crabs","030624","Crabs (excl.frozen)"
"030625","030625 -- (2012-2016) -- Norway lobsters (Nephrops norvegicus)","030629","Crustaceans not frozen,nes,includ.flours,meals,"
"030626","030626 -- (2012-2016) -- Cold-water shrimps and prawns (Pandalus spp., Crangon crangon)","030623","Shrimps and prawns (excl. frozen)"
"030627","030627 -- (2012-2016) -- Other shrimps and prawns","030623","Shrimps and prawns (excl. frozen)"
"030629","030629 -- (-2016) -- Other, including flours, meals and pellets of crustaceans, fit for human consumption","030629","Crustaceans not frozen,nes,includ.flours,meals,"
"030710","030710 -- (-2011) - Oysters","030710","Oysters"
"030711","030711 -- (2012-) -- Live, fresh or chilled","030710","Oysters"
"030719","030719 -- (2012-) -- Other","030710","Oysters"
"030721","030721 --  -- Live, fresh or chilled","030721","Scallops, live, fresh or chilled"
"030729","030729 --  -- Other","030729","Scallops (excl. live, fresh or chilled)"
"030731","030731 --  -- Live, fresh or chilled","030731","Mussels, live, fresh or chilled"
"030739","030739 --  -- Other","030739","Mussels (excl. live, fresh or chilled)"
"030741","030741 -- (-2016) -- Live, fresh or chilled","030741","Cuttle fish and squid, live, fresh or chilled"
"030749","030749 --  -- Other","030749","Cuttle fish and squid (excl. live, fresh or chi"
"030751","030751 --  -- Live, fresh or chilled","030751","Octopus live, fresh or chilled"
"030759","030759 --  -- Other","030759","Octopus (excl. live, fresh or chilled)"
"030760","030760 --  - Snails, other than sea snails","030760","Snails other than sea snails"
"030771","030771 -- (2012-) -- Live, fresh or chilled","030791","Aquatic invertebrates, nes, live, fresh or chil"
"030779","030779 -- (2012-) -- Other","030799","Aquatic invertebrates,nes,includ.flours,meals,p"
"030781","030781 -- (2012-) -- Live, fresh or chilled abalone (Haliotis spp.)","030791","Aquatic invertebrates, nes, live, fresh or chil"
"030789","030789 -- (2012-2016) -- Other","030799","Aquatic invertebrates,nes,includ.flours,meals,p"
"030791","030791 --  -- Live, fresh or chilled","030791","Aquatic invertebrates, nes, live, fresh or chil"
"030799","030799 --  -- Other","030799","Aquatic invertebrates,nes,includ.flours,meals,p"
"030811","030811 -- (2012-) -- Live, fresh or chilled","030791","Aquatic invertebrates, nes, live, fresh or chil"
"030819","030819 -- (2012-) -- Other","030799","Aquatic invertebrates,nes,includ.flours,meals,p"
"030821","030821 -- (2012-) -- Live, fresh or chilled","030791","Aquatic invertebrates, nes, live, fresh or chil"
"030829","030829 -- (2012-) -- Other","030799","Aquatic invertebrates,nes,includ.flours,meals,p"
"030830","030830 -- (2012-) - Jellyfish (Rhopilema spp.)","030799","Aquatic invertebrates,nes,includ.flours,meals,p"
"030890","030890 -- (2012-) - Other","030799","Aquatic invertebrates,nes,includ.flours,meals,p"
"030910","030910 -- (2022) -- Flours, meals and pellets of fish, fit for human consumption","030510","Flours, meals and pellets of fish, fit for huma"
"030990","030990 -- (2022) -- Flours, meals and pellets of crustaceans, molluscs and other aquatic invertebrates, fit for human consumption","160590","Molluscs and other aquatic invertebrates, prepa"
"040110","040110 --  - Of a fat content, by weight, not exceeding 1 %","040110","Milk and cream of =<1% fat, not concentrated or"
"040120","040120 --  - Of a fat content, by weight, exceeding 1 % but not exceeding 6 %","040120","Milk and cream of >1% but =<6% fat, not concent"
"040130","040130 -- (-2011) - Of a fat content, by weight, exceeding 6%","040130","Milk and cream of >6% fat, not concentrated or"
"040140","040140 -- (2012-) - Of a fat content, by weight, exceeding 6 % but not exceeding 10 %","040130","Milk and cream of >6% fat, not concentrated or"
"040150","040150 -- (2012-) - Of a fat content, by weight, exceeding 10 %","040130","Milk and cream of >6% fat, not concentrated or"
"040210","040210 --  - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1,5 %","040210","Milk and cream in solid forms of =<1.5% fat"
"040221","040221 --  -- Not containing added sugar or other sweetening matter","040221","Milk and cream in solid forms of >1.5% fat, uns"
"040229","040229 --  -- Other","040229","Milk and cream in solid forms of >1.5% fat, swe"
"040291","040291 --  -- Not containing added sugar or other sweetening matter","040291","Concentrated milk and cream, unsweetened (excl."
"040299","040299 --  -- Other","040299","Sweetened milk and cream (excl. in solid form)"
"040310","040310 --  - Yogurt","040310","Yogurt"
"040320","040320 -- (2022) -- Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa","040310","Yogurt"
"040390","040390 --  - Other","040390","Buttermilk, curdled milk and cream, etc (excl."
"040410","040410 --  - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter","040410","Whey & modified whey, concentrated or not, or c"
"040490","040490 --  - Other","040490","Products consisting of natural milk constituent"
